      #Energy        TDOS
     -11.22388       0.00000
     -11.21688       0.00000
     -11.20988       0.00000
     -11.20388       0.00000
     -11.19688       0.00000
     -11.18988       0.00000
     -11.18388       0.00000
     -11.17688       0.00000
     -11.16988       0.00000
     -11.16388       0.00000
     -11.15688       0.00000
     -11.14988       0.00000
     -11.14288       0.00000
     -11.13688       0.00000
     -11.12988       0.00000
     -11.12288       0.00000
     -11.11688       0.00000
     -11.10988       0.00000
     -11.10288       0.00000
     -11.09588       0.00000
     -11.08988       0.00000
     -11.08288       0.00000
     -11.07588       0.00000
     -11.06988       0.00000
     -11.06288       0.00000
     -11.05588       0.00000
     -11.04888       0.00000
     -11.04288       0.00000
     -11.03588       0.00000
     -11.02888       0.00000
     -11.02288       0.00000
     -11.01588       0.00000
     -11.00888       0.00000
     -11.00288       0.00000
     -10.99588       0.00000
     -10.98888       0.00000
     -10.98188       0.00000
     -10.97588       0.00000
     -10.96888       0.00000
     -10.96188       0.00000
     -10.95588       0.00000
     -10.94888       0.00000
     -10.94188       0.00000
     -10.93488       0.00000
     -10.92888       0.00000
     -10.92188       0.00000
     -10.91488       0.00000
     -10.90888       0.00000
     -10.90188       0.00000
     -10.89488       0.00000
     -10.88788       0.00000
     -10.88188       0.00000
     -10.87488       0.00000
     -10.86788       0.00000
     -10.86188       0.00000
     -10.85488       0.00000
     -10.84788       0.00000
     -10.84188       0.00000
     -10.83488       0.00000
     -10.82788       0.00000
     -10.82088       0.00000
     -10.81488       0.00000
     -10.80788       0.00000
     -10.80088       0.00000
     -10.79488       0.00000
     -10.78788       0.00000
     -10.78088       0.00000
     -10.77388       0.00000
     -10.76788       0.00000
     -10.76088       0.00000
     -10.75388       0.00000
     -10.74788       0.00000
     -10.74088       0.00000
     -10.73388       0.00000
     -10.72688       0.00000
     -10.72088       0.00000
     -10.71388       0.00000
     -10.70688       0.00000
     -10.70088       0.00000
     -10.69388       0.00000
     -10.68688       0.00000
     -10.68088       0.00000
     -10.67388       0.00000
     -10.66688       0.00000
     -10.65988       0.00000
     -10.65388       0.00000
     -10.64688       0.00000
     -10.63988       0.00000
     -10.63388       0.00000
     -10.62688       0.00000
     -10.61988       0.00000
     -10.61288       0.00000
     -10.60688       0.00000
     -10.59988       0.00000
     -10.59288       0.00000
     -10.58688       0.00000
     -10.57988       0.00000
     -10.57288       0.00000
     -10.56588       0.00000
     -10.55988       0.00000
     -10.55288       0.00000
     -10.54588       0.00000
     -10.53988       0.00000
     -10.53288       0.00000
     -10.52588       0.00000
     -10.51888       0.00000
     -10.51288       0.00000
     -10.50588       0.00000
     -10.49888       0.00000
     -10.49288       0.00000
     -10.48588       0.00000
