      #Energy        TDOS
     -12.98816       1.84300
     -12.97916       1.91300
     -12.97016       1.97300
     -12.96216       2.02100
     -12.95316       2.05600
     -12.94416       2.07700
     -12.93616       2.08600
     -12.92716       2.08900
     -12.91816       2.09000
     -12.91016       2.09500
     -12.90116       2.10700
     -12.89216       2.12700
     -12.88316       2.15500
     -12.87516       2.18500
     -12.86616       2.21400
     -12.85716       2.23600
     -12.84916       2.25200
     -12.84016       2.26000
     -12.83116       2.26500
     -12.82216       2.27100
     -12.81416       2.28200
     -12.80516       2.30200
     -12.79616       2.33100
     -12.78816       2.36400
     -12.77916       2.39800
     -12.77016       2.42900
     -12.76216       2.45300
     -12.75316       2.47000
     -12.74416       2.48400
     -12.73516       2.49800
     -12.72716       2.51600
     -12.71816       2.54300
     -12.70916       2.57700
     -12.70116       2.61700
     -12.69216       2.65800
     -12.68316       2.69700
     -12.67516       2.73100
     -12.66616       2.76000
     -12.65716       2.78700
     -12.64816       2.81700
     -12.64016       2.85300
     -12.63116       2.89700
     -12.62216       2.94900
     -12.61416       3.00600
     -12.60516       3.06400
     -12.59616       3.12100
     -12.58716       3.17700
     -12.57916       3.23500
     -12.57016       3.30000
     -12.56116       3.37700
     -12.55316       3.46600
     -12.54416       3.57000
     -12.53516       3.68500
     -12.52716       3.80900
     -12.51816       3.93700
     -12.50916       4.06700
     -12.50016       4.19400
     -12.49216       4.31100
     -12.48316       4.41200
     -12.47416       4.48900
     -12.46616       4.53400
     -12.45716       4.54600
     -12.44816       4.52600
     -12.43916       4.48200
     -12.43116       4.42300
     -12.42216       4.35800
     -12.41316       4.29500
     -12.40516       4.23900
     -12.39616       4.19300
     -12.38716       4.15900
     -12.37916       4.13700
     -12.37016       4.12700
     -12.36116       4.12900
     -12.35216       4.14200
     -12.34416       4.16500
     -12.33516       4.20000
     -12.32616       4.24500
     -12.31816       4.30400
     -12.30916       4.37500
     -12.30016       4.46200
     -12.29116       4.56300
     -12.28316       4.67800
     -12.27416       4.80200
     -12.26516       4.93000
     -12.25716       5.05000
     -12.24816       5.14800
     -12.23916       5.21100
     -12.23116       5.22500
     -12.22216       5.18000
     -12.21316       5.07300
     -12.20416       4.90900
     -12.19616       4.69800
     -12.18716       4.45700
     -12.17816       4.20200
     -12.17016       3.95000
     -12.16116       3.71200
     -12.15216       3.49600
     -12.14316       3.30300
     -12.13516       3.13100
     -12.12616       2.97500
     -12.11716       2.82800
     -12.10916       2.68000
     -12.10016       2.52500
     -12.09116       2.35300
     -12.08316       2.16000
     -12.07416       1.94400
     -12.06516       1.70700
     -12.05616       1.45500
     -12.04816       1.20000
     -12.03916       0.95420
     -12.03016       0.72860
     -12.02216       0.53290
     -12.01316       0.37240
     -12.00416       0.24820
     -11.99616       0.15750
     -11.98716       0.09497
     -11.97816       0.05437
     -11.96916       0.02952
     -11.96116       0.01519
     -11.95216       0.00740
     -11.94316       0.00341
     -11.93516       0.00149
     -11.92616       0.00061
     -11.91716       0.00024
     -11.90816       0.00009
     -11.90016       0.00003
     -11.89116       0.00001
     -11.88216       0.00000
     -11.87416       0.00000
     -11.86516       0.00000
     -11.85616       0.00000
     -11.84816       0.00000
     -11.83916       0.00000
     -11.83016       0.00000
     -11.82116       0.00000
     -11.81316       0.00000
     -11.80416       0.00000
     -11.79516       0.00000
     -11.78716       0.00000
     -11.77816       0.00000
     -11.76916       0.00000
     -11.76016       0.00000
     -11.75216       0.00000
     -11.74316       0.00000
     -11.73416       0.00000
     -11.72616       0.00000
     -11.71716       0.00000
     -11.70816       0.00000
     -11.70016       0.00000
     -11.69116       0.00000
     -11.68216       0.00000
     -11.67316       0.00000
     -11.66516       0.00000
     -11.65616       0.00000
     -11.64716       0.00000
     -11.63916       0.00000
     -11.63016       0.00000
     -11.62116       0.00000
     -11.61216       0.00000
     -11.60416       0.00000
     -11.59516       0.00000
     -11.58616       0.00000
     -11.57816       0.00000
     -11.56916       0.00000
     -11.56016       0.00000
     -11.55216       0.00000
     -11.54316       0.00000
     -11.53416       0.00000
     -11.52516       0.00000
     -11.51716       0.00000
     -11.50816       0.00000
     -11.49916       0.00000
     -11.49116       0.00000
     -11.48216       0.00000
     -11.47316       0.00000
     -11.46416       0.00000
     -11.45616       0.00000
     -11.44716       0.00000
     -11.43816       0.00000
     -11.43016       0.00000
     -11.42116       0.00000
     -11.41216       0.00000
     -11.40416       0.00000
     -11.39516       0.00000
     -11.38616       0.00000
     -11.37716       0.00000
     -11.36916       0.00000
     -11.36016       0.00000
     -11.35116       0.00000
     -11.34316       0.00000
     -11.33416       0.00000
     -11.32516       0.00000
     -11.31716       0.00000
     -11.30816       0.00000
     -11.29916       0.00000
     -11.29016       0.00000
     -11.28216       0.00000
     -11.27316       0.00000
     -11.26416       0.00000
     -11.25616       0.00000
     -11.24716       0.00000
     -11.23816       0.00000
     -11.22916       0.00000
     -11.22116       0.00000
     -11.21216       0.00000
     -11.20316       0.00000
     -11.19516       0.00000
     -11.18616       0.00000
     -11.17716       0.00000
     -11.16916       0.00000
     -11.16016       0.00000
     -11.15116       0.00000
     -11.14216       0.00000
     -11.13416       0.00000
     -11.12516       0.00000
     -11.11616       0.00000
     -11.10816       0.00000
     -11.09916       0.00000
     -11.09016       0.00000
     -11.08116       0.00000
     -11.07316       0.00000
     -11.06416       0.00000
     -11.05516       0.00000
     -11.04716       0.00000
     -11.03816       0.00000
     -11.02916       0.00000
     -11.02116       0.00000
     -11.01216       0.00000
     -11.00316       0.00000
     -10.99416       0.00000
     -10.98616       0.00000
     -10.97716       0.00000
     -10.96816       0.00000
     -10.96016       0.00000
     -10.95116       0.00000
     -10.94216       0.00000
     -10.93316       0.00000
     -10.92516       0.00000
     -10.91616       0.00000
     -10.90716       0.00000
     -10.89916       0.00000
     -10.89016       0.00000
     -10.88116       0.00000
     -10.87316       0.00000
     -10.86416       0.00000
     -10.85516       0.00000
     -10.84616       0.00000
     -10.83816       0.00000
     -10.82916       0.00000
     -10.82016       0.00000
     -10.81216       0.00000
     -10.80316       0.00000
     -10.79416       0.00000
     -10.78516       0.00000
     -10.77716       0.00000
     -10.76816       0.00000
     -10.75916       0.00000
     -10.75116       0.00000
     -10.74216       0.00000
     -10.73316       0.00000
     -10.72516       0.00000
     -10.71616       0.00000
     -10.70716       0.00000
     -10.69816       0.00000
     -10.69016       0.00000
     -10.68116       0.00000
     -10.67216       0.00000
     -10.66416       0.00000
     -10.65516       0.00000
     -10.64616       0.00000
     -10.63816       0.00000
     -10.62916       0.00000
     -10.62016       0.00000
     -10.61116       0.00000
     -10.60316       0.00000
     -10.59416       0.00000
     -10.58516       0.00000
     -10.57716       0.00000
     -10.56816       0.00000
     -10.55916       0.00000
     -10.55016       0.00000
     -10.54216       0.00000
     -10.53316       0.00000
     -10.52416       0.00000
     -10.51616       0.00000
     -10.50716       0.00000
     -10.49816       0.00000
     -10.49016       0.00000
     -10.48116       0.00000
     -10.47216       0.00000
     -10.46316       0.00000
     -10.45516       0.00000
     -10.44616       0.00000
     -10.43716       0.00000
     -10.42916       0.00000
     -10.42016       0.00000
     -10.41116       0.00000
     -10.40216       0.00000
     -10.39416       0.00000
     -10.38516       0.00000
     -10.37616       0.00000
     -10.36816       0.00000
     -10.35916       0.00000
     -10.35016       0.00000
     -10.34216       0.00000
     -10.33316       0.00000
     -10.32416       0.00000
     -10.31516       0.00000
     -10.30716       0.00000
     -10.29816       0.00000
     -10.28916       0.00000
     -10.28116       0.00000
     -10.27216       0.00000
     -10.26316       0.00000
     -10.25416       0.00000
     -10.24616       0.00000
     -10.23716       0.00000
     -10.22816       0.00000
     -10.22016       0.00000
     -10.21116       0.00000
     -10.20216       0.00000
     -10.19416       0.00000
     -10.18516       0.00000
     -10.17616       0.00000
     -10.16716       0.00000
     -10.15916       0.00000
     -10.15016       0.00000
     -10.14116       0.00000
     -10.13316       0.00000
     -10.12416       0.00000
     -10.11516       0.00000
     -10.10616       0.00000
     -10.09816       0.00000
     -10.08916       0.00000
     -10.08016       0.00000
     -10.07216       0.00000
     -10.06316       0.00000
     -10.05416       0.00000
     -10.04616       0.00000
     -10.03716       0.00000
     -10.02816       0.00000
     -10.01916       0.00000
     -10.01116       0.00000
     -10.00216       0.00000
      -9.99316       0.00000
      -9.98516       0.00000
      -9.97616       0.00000
      -9.96716       0.00000
      -9.95916       0.00000
      -9.95016       0.00000
      -9.94116       0.00000
      -9.93216       0.00000
      -9.92416       0.00000
      -9.91516       0.00000
      -9.90616       0.00000
      -9.89816       0.00000
      -9.88916       0.00000
      -9.88016       0.00000
      -9.87116       0.00000
      -9.86316       0.00000
      -9.85416       0.00000
      -9.84516       0.00000
      -9.83716       0.00000
      -9.82816       0.00000
      -9.81916       0.00000
      -9.81116       0.00000
      -9.80216       0.00000
      -9.79316       0.00000
      -9.78416       0.00000
      -9.77616       0.00000
      -9.76716       0.00000
      -9.75816       0.00000
      -9.75016       0.00000
      -9.74116       0.00000
      -9.73216       0.00000
      -9.72316       0.00000
      -9.71516       0.00000
      -9.70616       0.00000
      -9.69716       0.00000
      -9.68916       0.00000
      -9.68016       0.00000
      -9.67116       0.00000
      -9.66316       0.00000
      -9.65416       0.00000
      -9.64516       0.00000
      -9.63616       0.00000
      -9.62816       0.00000
      -9.61916       0.00000
      -9.61016       0.00000
      -9.60216       0.00000
      -9.59316       0.00000
      -9.58416       0.00000
      -9.57516       0.00000
      -9.56716       0.00000
      -9.55816       0.00000
      -9.54916       0.00000
      -9.54116       0.00000
      -9.53216       0.00000
      -9.52316       0.00000
      -9.51516       0.00000
      -9.50616       0.00000
      -9.49716       0.00000
      -9.48816       0.00000
      -9.48016       0.00000
      -9.47116       0.00000
      -9.46216       0.00000
      -9.45416       0.00000
      -9.44516       0.00000
      -9.43616       0.00000
      -9.42716       0.00000
      -9.41916       0.00000
      -9.41016       0.00000
      -9.40116       0.00000
      -9.39316       0.00000
      -9.38416       0.00000
      -9.37516       0.00000
      -9.36716       0.00000
      -9.35816       0.00000
      -9.34916       0.00000
      -9.34016       0.00000
      -9.33216       0.00000
      -9.32316       0.00000
      -9.31416       0.00000
      -9.30616       0.00000
      -9.29716       0.00000
      -9.28816       0.00000
      -9.28016       0.00000
      -9.27116       0.00000
      -9.26216       0.00000
      -9.25316       0.00000
      -9.24516       0.00000
      -9.23616       0.00000
      -9.22716       0.00000
      -9.21916       0.00000
      -9.21016       0.00000
      -9.20116       0.00000
      -9.19216       0.00000
      -9.18416       0.00000
      -9.17516       0.00000
      -9.16616       0.00000
      -9.15816       0.00000
      -9.14916       0.00000
      -9.14016       0.00000
      -9.13216       0.00000
      -9.12316       0.00000
      -9.11416       0.00000
      -9.10516       0.00000
      -9.09716       0.00000
      -9.08816       0.00000
      -9.07916       0.00000
      -9.07116       0.00000
      -9.06216       0.00000
      -9.05316       0.00000
      -9.04416       0.00000
      -9.03616       0.00000
      -9.02716       0.00000
      -9.01816       0.00000
      -9.01016       0.00000
      -9.00116       0.00000
      -8.99216       0.00000
      -8.98416       0.00000
      -8.97516       0.00000
      -8.96616       0.00000
      -8.95716       0.00000
      -8.94916       0.00000
      -8.94016       0.00000
      -8.93116       0.00000
      -8.92316       0.00000
      -8.91416       0.00000
      -8.90516       0.00000
      -8.89616       0.00000
      -8.88816       0.00000
      -8.87916       0.00000
      -8.87016       0.00000
      -8.86216       0.00000
      -8.85316       0.00000
      -8.84416       0.00000
      -8.83616       0.00000
      -8.82716       0.00000
      -8.81816       0.00000
      -8.80916       0.00000
      -8.80116       0.00000
      -8.79216       0.00000
      -8.78316       0.00000
      -8.77516       0.00000
      -8.76616       0.00000
      -8.75716       0.00000
      -8.74816       0.00000
      -8.74016       0.00000
      -8.73116       0.00000
      -8.72216       0.00000
      -8.71416       0.00000
      -8.70516       0.00000
      -8.69616       0.00000
      -8.68816       0.00000
      -8.67916       0.00000
      -8.67016       0.00000
      -8.66116       0.00000
      -8.65316       0.00000
      -8.64416       0.00000
      -8.63516       0.00000
      -8.62716       0.00000
      -8.61816       0.00000
      -8.60916       0.00000
      -8.60116       0.00000
      -8.59216       0.00000
      -8.58316       0.00000
      -8.57416       0.00000
      -8.56616       0.00000
      -8.55716       0.00000
      -8.54816       0.00000
      -8.54016       0.00000
      -8.53116       0.00000
      -8.52216       0.00000
      -8.51316       0.00000
      -8.50516       0.00000
      -8.49616       0.00000
      -8.48716       0.00000
      -8.47916       0.00000
      -8.47016       0.00000
      -8.46116       0.00000
      -8.45316       0.00000
      -8.44416       0.00000
      -8.43516       0.00000
      -8.42616       0.00000
      -8.41816       0.00000
      -8.40916       0.00000
      -8.40016       0.00000
      -8.39216       0.00000
      -8.38316       0.00000
      -8.37416       0.00000
      -8.36516       0.00000
      -8.35716       0.00000
      -8.34816       0.00000
      -8.33916       0.00000
      -8.33116       0.00000
      -8.32216       0.00000
      -8.31316       0.00000
      -8.30516       0.00000
      -8.29616       0.00000
      -8.28716       0.00000
      -8.27816       0.00000
      -8.27016       0.00000
      -8.26116       0.00000
      -8.25216       0.00000
      -8.24416       0.00000
      -8.23516       0.00000
      -8.22616       0.00000
      -8.21716       0.00000
      -8.20916       0.00000
      -8.20016       0.00000
      -8.19116       0.00000
      -8.18316       0.00000
      -8.17416       0.00000
      -8.16516       0.00000
      -8.15716       0.00000
      -8.14816       0.00000
      -8.13916       0.00000
      -8.13016       0.00000
      -8.12216       0.00000
      -8.11316       0.00000
      -8.10416       0.00000
      -8.09616       0.00000
      -8.08716       0.00000
      -8.07816       0.00000
      -8.06916       0.00000
      -8.06116       0.00000
      -8.05216       0.00000
      -8.04316       0.00000
      -8.03516       0.00000
      -8.02616       0.00000
      -8.01716       0.00000
      -8.00916       0.00000
      -8.00016       0.00000
      -7.99116       0.00000
      -7.98216       0.00000
      -7.97416       0.00000
      -7.96516       0.00000
      -7.95616       0.00000
      -7.94816       0.00000
      -7.93916       0.00000
      -7.93016       0.00000
      -7.92216       0.00000
      -7.91316       0.00000
      -7.90416       0.00000
      -7.89516       0.00000
      -7.88716       0.00000
      -7.87816       0.00000
      -7.86916       0.00000
      -7.86116       0.00000
      -7.85216       0.00000
      -7.84316       0.00000
      -7.83416       0.00000
      -7.82616       0.00000
      -7.81716       0.00000
      -7.80816       0.00000
      -7.80016       0.00000
      -7.79116       0.00000
      -7.78216       0.00000
      -7.77416       0.00000
      -7.76516       0.00000
      -7.75616       0.00000
      -7.74716       0.00000
      -7.73916       0.00000
      -7.73016       0.00000
      -7.72116       0.00000
      -7.71316       0.00000
      -7.70416       0.00000
      -7.69516       0.00000
      -7.68616       0.00000
      -7.67816       0.00000
      -7.66916       0.00000
      -7.66016       0.00000
      -7.65216       0.00000
      -7.64316       0.00000
      -7.63416       0.00000
      -7.62616       0.00000
      -7.61716       0.00000
      -7.60816       0.00000
      -7.59916       0.00000
      -7.59116       0.00000
      -7.58216       0.00000
      -7.57316       0.00000
      -7.56516       0.00000
      -7.55616       0.00000
      -7.54716       0.00000
      -7.53816       0.00000
      -7.53016       0.00000
      -7.52116       0.00000
      -7.51216       0.00000
      -7.50416       0.00000
      -7.49516       0.00000
      -7.48616       0.00000
      -7.47816       0.00000
      -7.46916       0.00000
      -7.46016       0.00000
      -7.45116       0.00000
      -7.44316       0.00000
      -7.43416       0.00000
      -7.42516       0.00000
      -7.41716       0.00000
      -7.40816       0.00000
      -7.39916       0.00000
      -7.39016       0.00000
      -7.38216       0.00000
      -7.37316       0.00000
      -7.36416       0.00000
      -7.35616       0.00000
      -7.34716       0.00000
      -7.33816       0.00000
      -7.33016       0.00000
      -7.32116       0.00000
      -7.31216       0.00000
      -7.30316       0.00000
      -7.29516       0.00000
      -7.28616       0.00000
      -7.27716       0.00000
      -7.26916       0.00000
      -7.26016       0.00000
      -7.25116       0.00000
      -7.24316       0.00000
      -7.23416       0.00000
      -7.22516       0.00000
      -7.21616       0.00000
      -7.20816       0.00000
      -7.19916       0.00000
      -7.19016       0.00000
      -7.18216       0.00000
      -7.17316       0.00000
      -7.16416       0.00000
      -7.15516       0.00000
      -7.14716       0.00000
      -7.13816       0.00000
      -7.12916       0.00000
      -7.12116       0.00000
      -7.11216       0.00000
      -7.10316       0.00000
      -7.09516       0.00000
      -7.08616       0.00000
      -7.07716       0.00000
      -7.06816       0.00000
      -7.06016       0.00000
      -7.05116       0.00000
      -7.04216       0.00000
      -7.03416       0.00000
      -7.02516       0.00000
      -7.01616       0.00000
      -7.00716       0.00000
      -6.99916       0.00000
      -6.99016       0.00000
      -6.98116       0.00000
      -6.97316       0.00000
      -6.96416       0.00000
      -6.95516       0.00000
      -6.94716       0.00000
      -6.93816       0.00000
      -6.92916       0.00000
      -6.92016       0.00000
      -6.91216       0.00000
      -6.90316       0.00000
      -6.89416       0.00000
      -6.88616       0.00000
      -6.87716       0.00000
      -6.86816       0.00000
      -6.85916       0.00000
      -6.85116       0.00000
      -6.84216       0.00000
      -6.83316       0.00000
      -6.82516       0.00000
      -6.81616       0.00000
      -6.80716       0.00000
      -6.79916       0.00000
      -6.79016       0.00000
      -6.78116       0.00000
      -6.77216       0.00000
      -6.76416       0.00000
      -6.75516       0.00000
      -6.74616       0.00000
      -6.73816       0.00000
      -6.72916       0.00000
      -6.72016       0.00000
      -6.71116       0.00000
      -6.70316       0.00000
      -6.69416       0.00000
      -6.68516       0.00000
      -6.67716       0.00000
      -6.66816       0.00000
      -6.65916       0.00000
      -6.65116       0.00000
      -6.64216       0.00000
      -6.63316       0.00000
      -6.62416       0.00000
      -6.61616       0.00000
      -6.60716       0.00000
      -6.59816       0.00000
      -6.59016       0.00000
      -6.58116       0.00000
      -6.57216       0.00000
      -6.56416       0.00000
      -6.55516       0.00000
      -6.54616       0.00000
      -6.53716       0.00000
      -6.52916       0.00000
      -6.52016       0.00000
      -6.51116       0.00000
      -6.50316       0.00000
      -6.49416       0.00000
      -6.48516       0.00000
      -6.47616       0.00000
      -6.46816       0.00000
      -6.45916       0.00000
      -6.45016       0.00000
      -6.44216       0.00000
      -6.43316       0.00000
      -6.42416       0.00000
      -6.41616       0.00000
      -6.40716       0.00000
      -6.39816       0.00000
      -6.38916       0.00000
      -6.38116       0.00000
      -6.37216       0.00000
      -6.36316       0.00000
      -6.35516       0.00000
      -6.34616       0.00000
      -6.33716       0.00000
      -6.32816       0.00000
      -6.32016       0.00000
      -6.31116       0.00000
      -6.30216       0.00000
      -6.29416       0.00000
      -6.28516       0.00000
      -6.27616       0.00000
      -6.26816       0.00000
      -6.25916       0.00000
      -6.25016       0.00000
      -6.24116       0.00000
      -6.23316       0.00000
      -6.22416       0.00000
      -6.21516       0.00000
      -6.20716       0.00000
      -6.19816       0.00000
      -6.18916       0.00000
      -6.18016       0.00000
      -6.17216       0.00000
      -6.16316       0.00000
      -6.15416       0.00000
      -6.14616       0.00000
      -6.13716       0.00000
      -6.12816       0.00000
      -6.12016       0.00000
      -6.11116       0.00000
      -6.10216       0.00000
      -6.09316       0.00000
      -6.08516       0.00001
      -6.07616       0.00004
      -6.06716       0.00010
      -6.05916       0.00025
      -6.05016       0.00062
      -6.04116       0.00143
      -6.03216       0.00310
      -6.02416       0.00636
      -6.01516       0.01239
      -6.00616       0.02284
      -5.99816       0.03991
      -5.98916       0.06619
      -5.98016       0.10430
      -5.97216       0.15640
      -5.96316       0.22330
      -5.95416       0.30450
      -5.94516       0.39730
      -5.93716       0.49720
      -5.92816       0.59870
      -5.91916       0.69600
      -5.91116       0.78420
      -5.90216       0.85970
      -5.89316       0.92130
      -5.88516       0.96920
      -5.87616       1.00500
      -5.86716       1.03200
      -5.85816       1.05300
      -5.85016       1.07100
      -5.84116       1.08800
      -5.83216       1.10700
      -5.82416       1.13000
      -5.81516       1.15800
      -5.80616       1.19300
      -5.79716       1.23200
      -5.78916       1.27800
      -5.78016       1.32700
      -5.77116       1.37900
      -5.76316       1.43000
      -5.75416       1.47700
      -5.74516       1.51900
      -5.73716       1.55300
      -5.72816       1.58200
      -5.71916       1.60500
      -5.71016       1.62600
      -5.70216       1.64500
      -5.69316       1.66400
      -5.68416       1.68100
      -5.67616       1.69700
      -5.66716       1.71100
      -5.65816       1.72600
      -5.64916       1.74200
      -5.64116       1.76300
      -5.63216       1.79200
      -5.62316       1.82900
      -5.61516       1.87700
      -5.60616       1.93600
      -5.59716       2.00400
      -5.58916       2.08000
      -5.58016       2.16100
      -5.57116       2.24600
      -5.56216       2.32900
      -5.55416       2.40900
      -5.54516       2.48300
      -5.53616       2.55100
      -5.52816       2.61400
      -5.51916       2.67300
      -5.51016       2.72900
      -5.50116       2.78000
      -5.49316       2.82400
      -5.48416       2.86000
      -5.47516       2.88800
      -5.46716       2.91300
      -5.45816       2.94200
      -5.44916       2.98000
      -5.44116       3.03300
      -5.43216       3.09900
      -5.42316       3.17500
      -5.41416       3.25300
      -5.40616       3.32700
      -5.39716       3.39300
      -5.38816       3.45600
      -5.38016       3.52400
      -5.37116       3.60600
      -5.36216       3.70900
      -5.35316       3.83500
      -5.34516       3.97800
      -5.33616       4.12600
