      #Energy        TDOS
     -10.82864       0.00000
     -10.82064       0.00000
     -10.81264       0.00000
     -10.80564       0.00000
     -10.79764       0.00000
     -10.78964       0.00000
     -10.78164       0.00000
     -10.77464       0.00000
     -10.76664       0.00000
     -10.75864       0.00000
     -10.75064       0.00000
     -10.74364       0.00000
     -10.73564       0.00000
     -10.72764       0.00000
     -10.71964       0.00000
     -10.71264       0.00000
     -10.70464       0.00000
     -10.69664       0.00000
     -10.68864       0.00000
     -10.68164       0.00000
     -10.67364       0.00000
     -10.66564       0.00000
     -10.65764       0.00000
     -10.65064       0.00000
     -10.64264       0.00000
     -10.63464       0.00000
     -10.62664       0.00000
     -10.61964       0.00000
     -10.61164       0.00000
     -10.60364       0.00000
     -10.59564       0.00000
     -10.58864       0.00000
     -10.58064       0.00000
     -10.57264       0.00000
     -10.56464       0.00000
     -10.55764       0.00000
     -10.54964       0.00000
     -10.54164       0.00000
     -10.53364       0.00000
     -10.52664       0.00000
     -10.51864       0.00000
     -10.51064       0.00000
     -10.50264       0.00000
     -10.49564       0.00000
     -10.48764       0.00000
     -10.47964       0.00000
     -10.47164       0.00000
     -10.46464       0.00000
     -10.45664       0.00000
     -10.44864       0.00000
     -10.44064       0.00000
     -10.43364       0.00000
     -10.42564       0.00000
     -10.41764       0.00000
     -10.40964       0.00000
     -10.40264       0.00000
     -10.39464       0.00000
     -10.38664       0.00000
     -10.37864       0.00000
     -10.37164       0.00000
     -10.36364       0.00000
     -10.35564       0.00000
     -10.34764       0.00000
     -10.34064       0.00000
     -10.33264       0.00000
     -10.32464       0.00000
     -10.31664       0.00000
     -10.30964       0.00000
     -10.30164       0.00000
     -10.29364       0.00000
     -10.28564       0.00000
     -10.27864       0.00000
     -10.27064       0.00000
     -10.26264       0.00000
     -10.25464       0.00000
     -10.24764       0.00000
     -10.23964       0.00000
     -10.23164       0.00000
     -10.22364       0.00000
     -10.21664       0.00000
     -10.20864       0.00000
     -10.20064       0.00000
     -10.19264       0.00000
     -10.18564       0.00000
     -10.17764       0.00000
     -10.16964       0.00000
     -10.16164       0.00000
     -10.15464       0.00000
     -10.14664       0.00000
     -10.13864       0.00000
     -10.13064       0.00000
     -10.12364       0.00000
     -10.11564       0.00000
     -10.10764       0.00000
     -10.09964       0.00000
     -10.09264       0.00000
     -10.08464       0.00000
     -10.07664       0.00000
     -10.06864       0.00000
     -10.06164       0.00000
     -10.05364       0.00000
     -10.04564       0.00000
     -10.03764       0.00000
     -10.03064       0.00000
     -10.02264       0.00000
     -10.01464       0.00000
     -10.00664       0.00000
      -9.99964       0.00000
      -9.99164       0.00000
      -9.98364       0.00000
      -9.97564       0.00000
      -9.96864       0.00000
      -9.96064       0.00000
      -9.95264       0.00000
      -9.94464       0.00000
      -9.93764       0.00000
      -9.92964       0.00000
      -9.92164       0.00000
      -9.91364       0.00000
      -9.90664       0.00000
      -9.89864       0.00000
      -9.89064       0.00000
      -9.88264       0.00000
      -9.87564       0.00000
      -9.86764       0.00000
      -9.85964       0.00000
      -9.85164       0.00000
      -9.84464       0.00000
      -9.83664       0.00000
      -9.82864       0.00000
      -9.82064       0.00000
      -9.81364       0.00000
      -9.80564       0.00000
      -9.79764       0.00000
      -9.78964       0.00000
      -9.78264       0.00000
      -9.77464       0.00000
      -9.76664       0.00000
      -9.75864       0.00000
      -9.75164       0.00000
      -9.74364       0.00000
      -9.73564       0.00000
      -9.72764       0.00000
      -9.72064       0.00000
      -9.71264       0.00000
      -9.70464       0.00000
      -9.69664       0.00000
      -9.68964       0.00000
      -9.68164       0.00000
      -9.67364       0.00000
      -9.66564       0.00000
      -9.65864       0.00000
      -9.65064       0.00000
      -9.64264       0.00000
      -9.63464       0.00000
      -9.62764       0.00000
      -9.61964       0.00000
      -9.61164       0.00000
      -9.60364       0.00000
      -9.59664       0.00000
      -9.58864       0.00000
      -9.58064       0.00000
      -9.57264       0.00000
      -9.56564       0.00000
      -9.55764       0.00000
      -9.54964       0.00000
      -9.54164       0.00000
      -9.53464       0.00000
      -9.52664       0.00000
      -9.51864       0.00000
      -9.51064       0.00000
      -9.50364       0.00000
      -9.49564       0.00000
      -9.48764       0.00000
      -9.47964       0.00000
      -9.47264       0.00000
      -9.46464       0.00000
      -9.45664       0.00000
      -9.44864       0.00000
      -9.44164       0.00000
      -9.43364       0.00000
      -9.42564       0.00000
      -9.41764       0.00000
      -9.41064       0.00000
      -9.40264       0.00000
      -9.39464       0.00000
      -9.38664       0.00000
      -9.37964       0.00000
      -9.37164       0.00000
      -9.36364       0.00000
      -9.35564       0.00000
      -9.34864       0.00000
      -9.34064       0.00000
      -9.33264       0.00000
      -9.32464       0.00000
      -9.31764       0.00000
      -9.30964       0.00000
      -9.30164       0.00000
      -9.29364       0.00000
      -9.28664       0.00000
      -9.27864       0.00000
      -9.27064       0.00000
      -9.26264       0.00000
      -9.25564       0.00000
      -9.24764       0.00000
      -9.23964       0.00000
      -9.23164       0.00000
      -9.22464       0.00000
      -9.21664       0.00000
      -9.20864       0.00000
      -9.20064       0.00000
      -9.19364       0.00000
      -9.18564       0.00000
      -9.17764       0.00000
      -9.16964       0.00000
      -9.16264       0.00000
      -9.15464       0.00000
      -9.14664       0.00000
      -9.13864       0.00000
      -9.13164       0.00000
      -9.12364       0.00000
      -9.11564       0.00000
      -9.10764       0.00000
      -9.10064       0.00000
      -9.09264       0.00000
      -9.08464       0.00000
      -9.07664       0.00000
      -9.06964       0.00000
      -9.06164       0.00000
      -9.05364       0.00000
      -9.04564       0.00000
      -9.03864       0.00000
      -9.03064       0.00000
      -9.02264       0.00000
      -9.01464       0.00000
      -9.00764       0.00000
      -8.99964       0.00000
      -8.99164       0.00000
      -8.98364       0.00000
      -8.97664       0.00000
      -8.96864       0.00000
      -8.96064       0.00000
      -8.95264       0.00000
      -8.94564       0.00000
      -8.93764       0.00000
      -8.92964       0.00000
      -8.92164       0.00000
      -8.91464       0.00000
      -8.90664       0.00000
      -8.89864       0.00000
      -8.89064       0.00000
      -8.88364       0.00000
      -8.87564       0.00000
      -8.86764       0.00000
      -8.85964       0.00000
      -8.85264       0.00000
      -8.84464       0.00000
      -8.83664       0.00000
      -8.82864       0.00000
      -8.82164       0.00000
      -8.81364       0.00000
      -8.80564       0.00000
      -8.79764       0.00000
      -8.79064       0.00000
      -8.78264       0.00000
      -8.77464       0.00000
      -8.76664       0.00000
      -8.75964       0.00000
      -8.75164       0.00000
      -8.74364       0.00000
      -8.73564       0.00000
      -8.72864       0.00000
      -8.72064       0.00000
      -8.71264       0.00000
      -8.70464       0.00000
      -8.69764       0.00000
      -8.68964       0.00000
      -8.68164       0.00000
      -8.67364       0.00000
      -8.66664       0.00000
      -8.65864       0.00000
      -8.65064       0.00000
      -8.64264       0.00000
      -8.63564       0.00000
      -8.62764       0.00000
      -8.61964       0.00000
      -8.61164       0.00000
