      #Energy        TDOS
     -10.02619       0.00000
     -10.01619       0.00000
     -10.00619       0.00000
      -9.99619       0.00000
      -9.98619       0.00000
      -9.97619       0.00000
      -9.96619       0.00000
      -9.95619       0.00000
      -9.94519       0.00000
      -9.93519       0.00000
      -9.92519       0.00000
      -9.91519       0.00000
      -9.90519       0.00000
      -9.89519       0.00000
      -9.88519       0.00000
      -9.87519       0.00000
      -9.86519       0.00000
      -9.85419       0.00000
      -9.84419       0.00000
      -9.83419       0.00000
      -9.82419       0.00000
      -9.81419       0.00000
      -9.80419       0.00000
      -9.79419       0.00000
      -9.78419       0.00000
      -9.77319       0.00000
      -9.76319       0.00000
      -9.75319       0.00000
      -9.74319       0.00000
      -9.73319       0.00000
      -9.72319       0.00000
      -9.71319       0.00000
      -9.70319       0.00000
      -9.69319       0.00000
      -9.68219       0.00000
      -9.67219       0.00000
      -9.66219       0.00000
      -9.65219       0.00000
      -9.64219       0.00000
      -9.63219       0.00000
      -9.62219       0.00000
      -9.61219       0.00000
      -9.60119       0.00000
      -9.59119       0.00000
      -9.58119       0.00000
      -9.57119       0.00000
      -9.56119       0.00000
      -9.55119       0.00000
      -9.54119       0.00000
      -9.53119       0.00000
      -9.52119       0.00000
      -9.51019       0.00000
      -9.50019       0.00000
      -9.49019       0.00000
      -9.48019       0.00000
      -9.47019       0.00000
      -9.46019       0.00000
      -9.45019       0.00000
      -9.44019       0.00000
      -9.42919       0.00000
      -9.41919       0.00000
      -9.40919       0.00000
      -9.39919       0.00000
      -9.38919       0.00000
      -9.37919       0.00000
      -9.36919       0.00000
      -9.35919       0.00000
      -9.34919       0.00000
      -9.33819       0.00000
      -9.32819       0.00000
      -9.31819       0.00000
      -9.30819       0.00000
      -9.29819       0.00000
      -9.28819       0.00000
      -9.27819       0.00000
      -9.26819       0.00000
      -9.25719       0.00000
      -9.24719       0.00000
      -9.23719       0.00000
      -9.22719       0.00000
      -9.21719       0.00000
      -9.20719       0.00000
      -9.19719       0.00000
      -9.18719       0.00000
      -9.17719       0.00000
      -9.16619       0.00000
      -9.15619       0.00000
      -9.14619       0.00000
      -9.13619       0.00000
      -9.12619       0.00000
      -9.11619       0.00000
      -9.10619       0.00000
      -9.09619       0.00000
      -9.08519       0.00000
      -9.07519       0.00000
      -9.06519       0.00000
      -9.05519       0.00000
      -9.04519       0.00000
      -9.03519       0.00000
      -9.02519       0.00000
      -9.01519       0.00000
      -9.00519       0.00000
      -8.99419       0.00000
      -8.98419       0.00000
      -8.97419       0.00000
      -8.96419       0.00000
      -8.95419       0.00000
      -8.94419       0.00000
      -8.93419       0.00000
      -8.92419       0.00000
      -8.91319       0.00000
      -8.90319       0.00000
      -8.89319       0.00000
      -8.88319       0.00000
      -8.87319       0.00000
      -8.86319       0.00000
      -8.85319       0.00000
      -8.84319       0.00000
      -8.83319       0.00000
      -8.82219       0.00000
      -8.81219       0.00000
      -8.80219       0.00000
      -8.79219       0.00000
      -8.78219       0.00000
      -8.77219       0.00000
      -8.76219       0.00000
      -8.75219       0.00000
      -8.74119       0.00000
      -8.73119       0.00000
      -8.72119       0.00000
      -8.71119       0.00000
      -8.70119       0.00000
      -8.69119       0.00000
      -8.68119       0.00000
      -8.67119       0.00000
      -8.66119       0.00000
      -8.65019       0.00000
      -8.64019       0.00000
      -8.63019       0.00000
      -8.62019       0.00000
      -8.61019       0.00000
      -8.60019       0.00000
      -8.59019       0.00000
      -8.58019       0.00000
      -8.56919       0.00000
      -8.55919       0.00000
      -8.54919       0.00000
      -8.53919       0.00000
      -8.52919       0.00000
      -8.51919       0.00000
      -8.50919       0.00000
      -8.49919       0.00000
      -8.48919       0.00000
      -8.47819       0.00000
      -8.46819       0.00000
      -8.45819       0.00000
      -8.44819       0.00000
      -8.43819       0.00000
      -8.42819       0.00000
      -8.41819       0.00000
      -8.40819       0.00000
      -8.39719       0.00000
      -8.38719       0.00000
      -8.37719       0.00000
      -8.36719       0.00000
      -8.35719       0.00000
      -8.34719       0.00000
      -8.33719       0.00000
      -8.32719       0.00000
      -8.31719       0.00000
      -8.30619       0.00000
      -8.29619       0.00000
      -8.28619       0.00000
      -8.27619       0.00000
      -8.26619       0.00000
      -8.25619       0.00000
      -8.24619       0.00000
      -8.23619       0.00000
      -8.22519       0.00000
      -8.21519       0.00000
      -8.20519       0.00000
      -8.19519       0.00000
      -8.18519       0.00000
      -8.17519       0.00000
      -8.16519       0.00000
      -8.15519       0.00000
      -8.14519       0.00000
      -8.13419       0.00000
      -8.12419       0.00000
      -8.11419       0.00000
      -8.10419       0.00000
      -8.09419       0.00000
      -8.08419       0.00000
      -8.07419       0.00000
      -8.06419       0.00000
      -8.05319       0.00000
      -8.04319       0.00000
      -8.03319       0.00000
      -8.02319       0.00000
      -8.01319       0.00000
      -8.00319       0.00000
      -7.99319       0.00000
      -7.98319       0.00000
      -7.97319       0.00000
      -7.96219       0.00000
      -7.95219       0.00000
      -7.94219       0.00000
      -7.93219       0.00000
      -7.92219       0.00000
      -7.91219       0.00000
      -7.90219       0.00000
      -7.89219       0.00000
      -7.88119       0.00000
      -7.87119       0.00000
      -7.86119       0.00000
      -7.85119       0.00000
      -7.84119       0.00000
      -7.83119       0.00000
      -7.82119       0.00000
      -7.81119       0.00000
      -7.80119       0.00000
      -7.79019       0.00000
      -7.78019       0.00000
      -7.77019       0.00000
      -7.76019       0.00000
      -7.75019       0.00000
      -7.74019       0.00000
      -7.73019       0.00000
      -7.72019       0.00000
      -7.70919       0.00000
      -7.69919       0.00000
      -7.68919       0.00000
      -7.67919       0.00000
      -7.66919       0.00000
      -7.65919       0.00000
      -7.64919       0.00000
      -7.63919       0.00000
      -7.62919       0.00000
      -7.61819       0.00000
      -7.60819       0.00000
      -7.59819       0.00000
      -7.58819       0.00000
      -7.57819       0.00000
      -7.56819       0.00000
      -7.55819       0.00000
      -7.54819       0.00000
      -7.53719       0.00000
      -7.52719       0.00000
      -7.51719       0.00000
      -7.50719       0.00000
      -7.49719       0.00000
      -7.48719       0.00000
      -7.47719       0.00000
      -7.46719       0.00000
      -7.45719       0.00000
      -7.44619       0.00000
      -7.43619       0.00000
      -7.42619       0.00000
      -7.41619       0.00000
      -7.40619       0.00000
      -7.39619       0.00000
      -7.38619       0.00000
      -7.37619       0.00000
      -7.36519       0.00000
      -7.35519       0.00000
      -7.34519       0.00000
      -7.33519       0.00000
      -7.32519       0.00000
      -7.31519       0.00000
      -7.30519       0.00000
      -7.29519       0.00000
      -7.28519       0.00000
      -7.27419       0.00000
      -7.26419       0.00000
      -7.25419       0.00000
      -7.24419       0.00000
      -7.23419       0.00000
